item1,item2,count
7,92,72.0
7,93,107.0
7,94,107.0
7,95,185.0
7,96,65.0
7,97,45.0
7,98,70.0
7,99,2.0
7,100,69.0
7,101,266.0
7,102,63.0
7,103,167.0
7,104,132.0
7,105,113.0
7,106,155.0
7,107,23.0
7,108,93.0
7,109,48.0
7,110,15.0
7,111,90.0
7,112,118.0
7,113,26.0
7,114,54.0
7,115,27.0
7,116,162.0
7,117,127.0
7,119,138.0
7,120,79.0
7,121,23.0
7,122,131.0
7,123,122.0
7,124,43.0
7,125,147.0
7,126,175.0
7,127,74.0
7,128,30.0
7,129,51.0
7,130,200.0
7,131,33.0
7,132,10.0
7,137,6.0
7,138,1.0
7,140,1.0
7,142,1.0
7,152,1.0
7,156,9.0
7,158,1.0
7,162,1.0
7,165,44.0
7,166,12.0
7,167,1.0
7,168,1.0
7,171,3.0
7,174,122.0
7,177,3.0
7,178,14.0
7,179,2.0
7,180,3.0
7,181,2.0
7,182,6.0
7,183,146.0
7,184,131.0
7,185,63.0
7,186,85.0
7,187,92.0
7,188,101.0
7,189,38.0
7,190,39.0
7,191,35.0
7,192,8.0
7,194,1.0
7,195,23.0
7,196,20.0
7,197,13.0
7,198,9.0
7,199,7.0
7,201,4.0
7,208,16.0
7,212,108.0
7,213,145.0
7,214,55.0
7,215,2.0
7,218,159.0
7,247,3.0
7,248,3.0
7,250,3.0
7,265,5.0
7,268,9.0
7,269,4.0
7,272,8.0
7,274,15.0
7,280,7.0
7,281,1.0
7,283,2.0
7,288,8.0
7,291,1.0
7,295,1.0
7,306,16.0
7,307,7.0
7,308,21.0
7,309,4.0
7,311,1.0
7,314,4.0
7,315,8.0
7,316,1.0
7,320,1.0
7,321,5.0
7,324,1.0
7,326,4.0
7,327,5.0
7,328,2.0
7,330,15.0
7,334,66.0
7,338,10.0
7,352,2.0
7,353,25.0
7,365,1.0
7,367,2.0
7,375,1.0
7,383,1.0
7,385,1.0
7,388,1.0
7,393,8.0
7,394,1.0
7,420,15.0
7,426,4.0
7,429,8.0
7,431,3.0
7,432,35.0
7,436,2.0
7,457,54.0
7,458,70.0
7,459,109.0
7,460,108.0
7,461,141.0
7,462,1.0
7,463,1.0
7,465,96.0
7,474,5.0
7,478,5.0
7,480,3.0
7,485,1.0
7,486,5.0
7,490,10.0
7,493,4.0
7,496,2.0
7,500,6.0
7,504,3.0
7,506,2.0
7,507,1.0
7,508,8.0
7,509,1.0
7,510,24.0
8,9,140.0
8,10,1355.0
8,12,2.0
8,13,1.0
8,14,1093.0
8,15,583.0
8,16,2095.0
8,17,457.0
8,18,1480.0
8,19,1644.0
8,20,639.0
8,21,118.0
8,22,1247.0
8,23,709.0
8,25,7.0
8,26,96.0
8,27,26.0
8,28,141.0
8,29,31.0
8,30,3.0
8,31,11.0
8,33,283.0
8,34,693.0
8,35,74.0
8,36,10.0
8,37,2353.0
8,38,421.0
8,39,167.0
8,40,355.0
8,41,71.0
8,42,29.0
8,43,168.0
8,44,193.0
8,45,6.0
8,46,139.0
8,48,51.0
8,49,1.0
8,51,11.0
8,52,67.0
8,53,18.0
8,57,185.0
8,58,98.0
8,60,44.0
8,61,401.0
8,62,1098.0
8,63,245.0
8,64,38.0
8,74,1738.0
8,75,2348.0
8,76,44.0
8,77,34.0
8,78,579.0
8,81,3122.0
8,82,2420.0
8,83,48.0
8,84,1123.0
8,85,88.0
8,86,722.0
8,87,113.0
8,88,891.0
8,89,1477.0
8,90,424.0
8,91,651.0
8,92,1192.0
8,93,1802.0
8,94,1625.0
8,95,3154.0
8,96,982.0
8,97,538.0
8,98,1019.0
8,99,44.0
8,100,958.0
8,101,3956.0
8,102,969.0
8,103,2550.0
8,104,2131.0
8,105,1801.0
8,106,2184.0
8,107,440.0
8,108,1560.0
8,109,832.0
8,110,228.0
8,111,1227.0
8,112,1985.0
8,113,325.0
8,114,820.0
8,115,517.0
8,116,2279.0
8,117,2115.0
8,118,10.0
8,119,2351.0
8,120,1211.0
8,121,317.0
8,122,2010.0
8,123,1919.0
8,124,988.0
8,125,2629.0
8,126,2842.0
8,127,1189.0
8,128,310.0
8,129,665.0
8,130,3143.0
8,131,680.0
8,132,184.0
8,137,83.0
8,138,7.0
8,139,13.0
8,140,7.0
8,142,2.0
8,150,16.0
8,152,5.0
8,153,1.0
8,154,1.0
8,156,77.0
8,158,10.0
8,159,5.0
8,161,8.0
8,162,1.0
8,165,727.0
8,166,264.0
8,167,6.0
8,168,6.0
8,171,10.0
8,174,2237.0
8,175,2.0
8,177,51.0
8,178,104.0
8,179,62.0
8,180,31.0
8,181,5.0
8,182,45.0
8,183,2299.0
8,184,1921.0
8,185,951.0
8,186,1234.0
8,187,1230.0
8,188,1236.0
8,189,434.0
8,190,470.0
8,191,519.0
8,192,32.0
8,194,15.0
8,195,104.0
8,196,223.0
8,197,194.0
8,198,93.0
8,199,78.0
8,201,37.0
8,206,6.0
8,208,194.0
8,209,5.0
8,212,1834.0
8,213,2421.0
8,214,1141.0
8,215,38.0
8,216,6.0
8,217,1.0
8,218,2237.0
8,241,8.0
8,247,31.0
8,248,51.0
8,250,10.0
8,254,2.0
8,256,1.0
8,265,45.0
8,266,6.0
8,268,55.0
8,269,78.0
8,272,41.0
8,274,144.0
8,279,21.0
8,280,56.0
8,281,1.0
8,283,22.0
8,288,53.0
8,291,49.0
8,295,2.0
8,298,5.0
8,306,255.0
8,307,108.0
8,308,283.0
8,309,31.0
8,311,4.0
8,314,83.0
8,315,114.0
8,316,34.0
8,318,4.0
8,321,26.0
8,324,35.0
8,326,87.0
8,327,24.0
8,328,35.0
8,329,1.0
8,330,266.0
8,331,2.0
8,334,764.0
8,338,177.0
8,342,14.0
8,352,8.0
8,353,265.0
8,358,1.0
8,365,3.0
8,367,24.0
8,373,2.0
8,375,4.0
8,378,1.0
8,383,6.0
8,385,13.0
8,388,26.0
8,389,17.0
8,393,137.0
8,394,7.0
8,420,302.0
8,426,34.0
8,429,124.0
8,431,182.0
8,432,562.0
8,436,68.0
8,457,781.0
8,458,949.0
8,459,1442.0
8,460,1562.0
8,461,1694.0
8,462,25.0
8,463,1.0
8,465,1247.0
8,473,5.0
8,474,19.0
8,476,4.0
8,478,30.0
8,480,19.0
8,483,3.0
8,485,37.0
8,486,22.0
8,488,4.0
8,489,1.0
8,490,122.0
8,492,2.0
8,493,28.0
8,496,21.0
8,497,16.0
8,500,60.0
8,504,40.0
8,505,12.0
8,506,22.0
8,507,11.0
8,508,43.0
8,509,3.0
8,510,214.0
9,10,61.0
9,14,61.0
9,15,45.0
9,16,106.0
9,17,28.0
9,18,74.0
9,19,97.0
9,20,56.0
9,21,5.0
9,22,81.0
9,23,46.0
9,25,1.0
9,26,7.0
9,27,1.0
9,28,13.0
9,29,6.0
9,31,1.0
9,33,21.0
9,34,57.0
9,35,6.0
9,37,130.0
9,38,30.0
9,39,11.0
9,40,20.0
9,41,7.0
9,42,1.0
9,43,11.0
9,44,9.0
9,46,12.0
9,52,6.0
9,53,1.0
9,57,20.0
9,58,6.0
9,60,5.0
9,61,33.0
9,62,69.0
9,63,24.0
9,64,1.0
9,74,115.0
9,75,157.0
9,76,6.0
9,77,3.0
9,78,36.0
9,81,174.0
9,82,148.0
9,83,2.0
9,84,73.0
9,85,5.0
9,86,50.0
9,87,4.0
9,88,51.0
9,89,81.0
9,90,23.0
9,91,31.0
9,92,70.0
9,93,93.0
9,94,111.0
9,95,192.0
9,96,53.0
9,97,29.0
9,98,51.0
9,99,6.0
9,100,49.0
9,101,250.0
9,102,64.0
9,103,133.0
9,104,105.0
9,105,97.0
9,106,125.0
9,107,19.0
9,108,74.0
9,109,39.0
9,110,15.0
9,111,68.0
9,112,109.0
9,113,23.0
9,114,47.0
9,115,25.0
9,116,142.0
9,117,118.0
9,118,2.0
9,119,178.0
9,120,66.0
9,121,21.0
9,122,133.0
9,123,138.0
9,124,65.0
9,125,155.0
9,126,151.0
9,127,74.0
9,128,17.0
9,129,37.0
9,130,221.0
9,131,46.0
9,132,14.0
9,137,4.0
9,142,2.0
9,150,2.0
9,152,1.0
9,156,5.0
9,158,1.0
9,165,40.0
9,166,15.0
9,171,3.0
9,174,155.0
9,175,1.0
9,177,4.0
9,178,6.0
9,179,7.0
9,180,1.0
9,182,2.0
9,183,116.0
9,184,102.0
9,185,53.0
9,186,56.0
9,187,78.0
9,188,80.0
9,189,19.0
9,190,24.0
9,191,27.0
9,192,2.0
9,194,3.0
9,195,11.0
9,196,13.0
9,197,18.0
9,198,9.0
9,199,4.0
9,201,2.0
9,208,8.0
9,212,104.0
9,213,146.0
9,214,76.0
9,218,134.0
9,247,2.0
9,248,4.0
9,250,1.0
9,254,1.0
9,265,3.0
9,266,1.0
9,268,4.0
9,269,6.0
9,272,1.0
9,274,11.0
9,279,2.0
9,280,9.0
9,288,2.0
9,291,1.0
9,295,1.0
9,298,1.0
9,306,15.0
9,307,8.0
9,308,17.0
9,309,6.0
9,311,2.0
9,314,14.0
9,315,11.0
9,316,1.0
9,321,2.0
9,324,1.0
9,326,8.0
9,327,1.0
9,328,3.0
9,330,21.0
9,331,1.0
9,334,59.0
9,338,13.0
9,342,1.0
9,352,2.0
9,353,16.0
9,367,2.0
9,385,1.0
9,388,3.0
9,389,2.0
9,393,12.0
9,394,1.0
9,420,16.0
9,426,3.0
9,429,9.0
9,431,15.0
9,432,34.0
9,436,3.0
9,457,44.0
9,458,59.0
9,459,98.0
9,460,118.0
9,461,108.0
9,462,5.0
9,465,84.0
9,474,2.0
9,478,4.0
9,480,4.0
9,485,2.0
9,486,4.0
9,490,15.0
9,493,3.0
9,496,1.0
9,500,6.0
9,504,3.0
9,505,1.0
9,506,1.0
9,507,1.0
9,508,5.0
9,510,10.0
10,12,4.0
10,13,3.0
10,14,991.0
10,15,652.0
10,16,1938.0
10,17,474.0
10,18,1476.0
10,19,1576.0
10,20,560.0
10,21,59.0
10,22,1158.0
10,23,637.0
10,25,3.0
10,26,86.0
10,27,20.0
10,28,107.0
10,29,24.0
10,30,3.0
10,31,4.0
10,33,283.0
10,34,597.0
10,35,70.0
10,36,6.0
10,37,2201.0
10,38,452.0
10,39,196.0
10,40,363.0
10,41,70.0
10,42,26.0
10,43,138.0
10,44,221.0
10,45,1.0
10,46,117.0
10,48,40.0
10,49,3.0
10,51,17.0
10,52,62.0
10,53,18.0
10,57,154.0
10,58,71.0
10,60,59.0
10,61,379.0
10,62,1104.0
10,63,241.0
10,64,34.0
10,74,1567.0
10,75,2294.0
10,76,39.0
10,77,34.0
10,78,500.0
10,81,3018.0
10,82,2316.0
10,83,35.0
10,84,1106.0
10,85,74.0
10,86,618.0
10,87,109.0
10,88,770.0
10,89,1467.0
10,90,488.0
10,91,645.0
10,92,1082.0
10,93,1734.0
10,94,1592.0
10,95,3038.0
10,96,941.0
10,97,509.0
10,98,1100.0
10,99,39.0
10,100,983.0
10,101,3703.0
10,102,990.0
10,103,2395.0
10,104,2029.0
10,105,1726.0
10,106,2031.0
10,107,353.0
10,108,1469.0
10,109,746.0
10,110,202.0
10,111,1221.0
10,112,1973.0
10,113,380.0
10,114,793.0
10,115,537.0
10,116,1965.0
10,117,1911.0
10,118,5.0
10,119,1991.0
10,120,1170.0
10,121,268.0
10,122,1897.0
10,123,1614.0
10,124,802.0
10,125,2418.0
10,126,2587.0
10,127,1055.0
10,128,303.0
10,129,665.0
10,130,2656.0
10,131,564.0
10,132,82.0
10,137,68.0
10,138,10.0
10,139,9.0
10,140,6.0
10,142,5.0
10,150,19.0
10,152,6.0
10,153,2.0
10,154,1.0
10,156,65.0
10,158,3.0
10,159,4.0
10,161,2.0
10,162,1.0
10,165,572.0
10,166,260.0
10,167,5.0
10,168,6.0
10,171,21.0
10,174,2006.0
10,175,3.0
10,177,46.0
10,178,115.0
10,179,69.0
10,180,24.0
10,181,10.0
10,182,28.0
10,183,1830.0
10,184,1533.0
10,185,772.0
10,186,1225.0
10,187,1141.0
10,188,1122.0
10,189,405.0
10,190,470.0
10,191,396.0
10,192,60.0
10,194,6.0
10,195,94.0
10,196,147.0
10,197,135.0
10,198,95.0
10,199,63.0
10,201,32.0
10,206,5.0
10,208,175.0
10,209,4.0
10,212,1693.0
10,213,2278.0
10,214,845.0
10,215,28.0
10,216,4.0
10,217,2.0
10,218,2145.0
10,241,11.0
10,247,39.0
10,248,46.0
10,250,8.0
10,254,3.0
10,256,1.0
10,265,41.0
10,266,4.0
10,268,50.0
10,269,65.0
10,272,28.0
10,274,146.0
10,279,16.0
10,280,52.0
10,281,4.0
10,283,24.0
10,288,65.0
10,291,64.0
10,295,3.0
10,298,4.0
10,306,188.0
10,307,95.0
10,308,185.0
10,309,31.0
10,311,2.0
10,314,59.0
10,315,81.0
10,316,22.0
10,318,6.0
10,321,20.0
10,324,24.0
10,326,66.0
10,327,26.0
10,328,31.0
10,329,1.0
10,330,206.0
10,331,5.0
10,334,727.0
10,338,188.0
10,342,5.0
10,352,8.0
10,353,274.0
10,358,2.0
10,365,3.0
10,367,21.0
10,373,3.0
10,375,5.0
10,378,1.0
10,383,6.0
10,385,12.0
10,388,15.0
10,389,14.0
10,393,141.0
10,394,7.0
10,408,1.0
10,420,275.0
10,426,15.0
10,429,94.0
10,431,141.0
10,432,516.0
10,436,65.0
10,457,634.0
10,458,784.0
10,459,1263.0
10,460,1327.0
10,461,1539.0
10,462,22.0
10,463,1.0
10,465,1092.0
10,473,6.0
10,474,23.0
10,476,5.0
10,477,1.0
10,478,41.0
10,480,18.0
10,483,3.0
10,485,39.0
10,486,31.0
10,487,1.0
10,488,7.0
10,489,3.0
10,490,114.0
10,492,3.0
10,493,41.0
10,496,15.0
10,497,12.0
10,500,61.0
10,504,32.0
10,505,6.0
10,506,21.0
10,507,20.0
10,508,52.0
10,509,2.0
10,510,192.0
12,14,3.0
12,15,3.0
12,16,6.0
12,17,2.0
12,18,3.0
12,19,4.0
12,20,1.0
12,21,2.0
12,22,5.0
12,23,3.0
12,28,1.0
12,34,2.0
12,37,5.0
12,38,1.0
12,40,3.0
12,51,1.0
12,53,1.0
12,58,1.0
12,60,1.0
12,61,1.0
12,62,3.0
12,74,4.0
12,75,3.0
12,78,1.0
12,81,4.0
12,82,3.0
12,84,3.0
12,86,2.0
12,87,1.0
12,88,3.0
12,89,5.0
12,90,2.0
12,91,2.0
12,92,3.0
12,93,3.0
12,94,4.0
12,95,7.0
12,96,1.0
12,97,1.0
12,98,3.0
12,100,3.0
12,101,7.0
12,102,1.0
12,103,5.0
12,104,5.0
12,105,3.0
12,106,3.0
12,108,2.0
12,109,3.0
12,111,5.0
12,112,4.0
12,113,3.0
12,114,1.0
12,115,2.0
12,116,5.0
12,117,4.0
12,118,1.0
12,119,4.0
12,120,4.0
12,122,3.0
12,123,4.0
12,124,2.0
12,125,9.0
12,126,6.0
12,127,2.0
12,128,1.0
12,129,2.0
12,130,7.0
12,131,3.0
12,132,1.0
12,137,1.0
12,138,1.0
12,156,1.0
12,165,1.0
12,174,4.0
12,183,4.0
12,184,5.0
12,185,4.0
12,186,2.0
12,187,4.0
12,188,2.0
12,189,6.0
12,190,3.0
12,191,1.0
12,192,1.0
12,195,2.0
12,196,1.0
12,201,1.0
12,208,1.0
12,212,5.0
12,213,5.0
12,214,2.0
12,215,1.0
12,218,6.0
12,265,1.0
12,274,1.0
12,306,1.0
12,334,2.0
12,353,2.0
12,393,1.0
12,394,1.0
12,436,1.0
12,457,2.0
12,458,2.0
12,459,4.0
12,460,4.0
12,461,3.0
12,465,2.0
12,490,1.0
12,508,1.0
13,14,2.0
13,16,1.0
13,19,1.0
13,22,2.0
13,26,1.0
13,37,3.0
13,44,1.0
13,48,1.0
13,62,1.0
13,74,1.0
13,75,1.0
13,78,1.0
13,81,2.0
13,82,2.0
13,89,2.0
13,92,1.0
13,93,1.0
13,95,1.0
13,96,1.0
13,98,1.0
13,101,6.0
13,103,1.0
13,106,1.0
13,112,1.0
13,116,1.0
13,117,1.0
13,119,1.0
13,122,1.0
13,123,1.0
13,124,3.0
13,125,3.0
13,126,2.0
13,127,1.0
13,129,1.0
13,130,3.0
13,131,2.0
13,156,1.0
13,165,1.0
13,174,2.0
13,183,1.0
13,184,2.0
13,187,2.0
13,196,2.0
13,201,1.0
13,208,1.0
13,212,1.0
13,213,5.0
13,218,2.0
13,268,1.0
13,274,2.0
13,279,1.0
13,288,1.0
13,314,1.0
13,420,1.0
13,431,1.0
13,457,3.0
13,458,3.0
13,459,1.0
13,460,1.0
13,461,2.0
13,465,3.0
13,490,1.0
13,504,1.0
13,508,1.0
14,15,1170.0
14,16,2701.0
14,17,590.0
14,18,2296.0
14,19,2696.0
14,20,479.0
14,21,45.0
14,22,1071.0
14,23,668.0
14,25,7.0
14,26,115.0
14,27,29.0
14,28,134.0
14,29,33.0
14,30,3.0
14,31,10.0
14,33,344.0
14,34,718.0
14,35,94.0
14,36,11.0
14,37,3986.0
14,38,864.0
14,39,403.0
14,40,404.0
14,41,93.0
14,42,44.0
14,43,200.0
14,44,213.0
14,45,4.0
14,46,130.0
14,48,25.0
14,51,12.0
14,52,92.0
14,53,29.0
14,57,252.0
14,58,67.0
14,60,32.0
14,61,341.0
14,62,1042.0
14,63,242.0
14,64,38.0
14,74,1658.0
14,75,2500.0
14,76,51.0
14,77,21.0
14,78,687.0
14,81,3483.0
14,82,2917.0
14,83,49.0
14,84,1276.0
14,85,74.0
14,86,690.0
14,87,145.0
14,88,936.0
14,89,1855.0
14,90,529.0
14,91,858.0
14,92,1511.0
14,93,2404.0
14,94,1544.0
14,95,3268.0
14,96,1013.0
14,97,630.0
14,98,1388.0
14,99,55.0
14,100,1219.0
14,101,4435.0
14,102,1209.0
14,103,3129.0
14,104,2795.0
14,105,2257.0
14,106,2638.0
14,107,543.0
14,108,2004.0
14,109,797.0
14,110,265.0
14,111,1535.0
14,112,2648.0
14,113,396.0
14,114,1051.0
14,115,759.0
14,116,2529.0
14,117,2357.0
14,118,10.0
14,119,2307.0
14,120,1320.0
14,121,306.0
14,122,2167.0
14,123,1980.0
14,124,1003.0
14,125,2815.0
14,126,3240.0
14,127,1304.0
14,128,378.0
14,129,631.0
14,130,2831.0
14,131,586.0
14,132,67.0
14,137,74.0
14,138,4.0
14,139,19.0
14,140,2.0
14,142,1.0
14,150,17.0
14,152,5.0
14,153,2.0
14,156,83.0
14,158,15.0
14,159,1.0
14,161,9.0
14,165,739.0
14,166,278.0
14,167,5.0
14,168,7.0
14,171,7.0
14,174,2196.0
14,175,1.0
14,177,42.0
14,178,110.0
14,179,66.0
14,180,33.0
14,181,4.0
14,182,20.0
14,183,2136.0
14,184,1552.0
14,185,1383.0
14,186,2102.0
14,187,2511.0
14,188,1583.0
14,189,603.0
14,190,654.0
14,191,1025.0
14,192,32.0
14,194,16.0
14,195,90.0
14,196,89.0
14,197,87.0
14,198,51.0
14,199,79.0
14,201,113.0
14,206,15.0
14,208,230.0
14,209,4.0
14,212,2084.0
14,213,3264.0
14,214,1039.0
14,215,45.0
14,216,5.0
14,217,5.0
14,218,2391.0
14,241,9.0
14,247,54.0
14,248,63.0
14,250,9.0
14,254,6.0
14,256,1.0
14,265,57.0
14,266,6.0
14,268,56.0
14,269,62.0
14,272,46.0
14,274,159.0
14,279,19.0
14,280,45.0
14,281,4.0
14,283,18.0
14,288,43.0
14,291,55.0
14,298,3.0
14,306,237.0
14,307,114.0
14,308,307.0
14,309,31.0
14,311,7.0
14,314,76.0
14,315,136.0
14,316,41.0
14,318,5.0
14,321,20.0
14,324,42.0
14,326,64.0
14,327,39.0
14,328,36.0
14,329,2.0
14,330,217.0
14,331,7.0
14,334,572.0
14,338,252.0
14,342,21.0
14,352,5.0
14,353,241.0
14,358,2.0
14,365,3.0
14,367,21.0
14,375,4.0
14,378,1.0
14,383,7.0
14,385,12.0
14,388,30.0
14,389,23.0
14,393,120.0
14,394,5.0
14,420,280.0
14,426,43.0
14,429,103.0
14,431,238.0
14,432,548.0
14,436,90.0
14,457,839.0
14,458,1084.0
14,459,1589.0
14,460,1719.0
14,461,1966.0
14,462,28.0
14,463,1.0
14,465,1453.0
14,473,4.0
14,474,28.0
14,476,5.0
14,477,1.0
14,478,39.0
14,480,17.0
14,483,4.0
14,485,37.0
14,486,28.0
14,487,1.0
14,488,5.0
14,490,120.0
14,492,4.0
14,493,43.0
14,496,14.0
14,497,14.0
14,500,59.0
14,504,51.0
14,505,9.0
14,506,11.0
14,507,14.0
14,508,47.0
14,510,433.0
15,16,1323.0
15,17,379.0
15,18,1259.0
15,19,1421.0
15,20,322.0
15,21,26.0
15,22,683.0
15,23,413.0
15,25,4.0
15,26,76.0
15,27,15.0
15,28,89.0
15,29,15.0
15,30,1.0
15,31,6.0
15,33,150.0
15,34,379.0
15,35,53.0
15,36,7.0
15,37,1998.0
15,38,536.0
15,39,252.0
15,40,261.0
15,41,60.0
15,42,21.0
15,43,116.0
15,44,192.0
15,45,3.0
15,46,123.0
15,48,24.0
15,49,1.0
15,51,9.0
15,52,50.0
15,53,14.0
15,57,150.0
15,58,43.0
15,60,31.0
15,61,210.0
15,62,680.0
15,63,156.0
15,64,29.0
15,74,1001.0
15,75,1568.0
15,76,33.0
15,77,15.0
15,78,423.0
15,81,1963.0
15,82,1652.0
15,83,27.0
15,84,683.0
15,85,39.0
15,86,391.0
15,87,86.0
15,88,522.0
15,89,1016.0
15,90,368.0
15,91,487.0
15,92,759.0
15,93,1192.0
15,94,940.0
15,95,1924.0
15,96,633.0
15,97,365.0
15,98,829.0
15,99,40.0
15,100,663.0
15,101,2492.0
15,102,699.0
15,103,1643.0
15,104,1463.0
15,105,1149.0
15,106,1463.0
15,107,260.0
15,108,1148.0
15,109,482.0
15,110,135.0
15,111,798.0
15,112,1332.0
15,113,282.0
15,114,599.0
15,115,404.0
15,116,1455.0
15,117,1378.0
15,118,7.0
15,119,1276.0
15,120,709.0
15,121,147.0
15,122,1284.0
15,123,1166.0
15,124,598.0
15,125,1587.0
15,126,1917.0
15,127,750.0
15,128,258.0
15,129,354.0
15,130,1546.0
15,131,312.0
15,132,52.0
15,137,33.0
15,138,5.0
15,139,9.0
15,142,3.0
15,150,9.0
15,152,4.0
15,156,45.0
15,158,7.0
15,159,1.0
15,161,2.0
15,162,3.0
15,165,392.0
15,166,158.0
15,167,3.0
15,168,2.0
15,171,4.0
15,174,1319.0
15,175,3.0
15,177,34.0
15,178,57.0
15,179,44.0
15,180,19.0
15,181,6.0
15,182,17.0
15,183,1067.0
15,184,859.0
15,185,756.0
15,186,1024.0
15,187,1137.0
15,188,838.0
15,189,367.0
15,190,380.0
15,191,452.0
15,192,16.0
15,194,2.0
15,195,48.0
15,196,58.0
15,197,56.0
15,198,36.0
15,199,53.0
15,201,24.0
15,206,7.0
15,208,156.0
15,209,5.0
15,212,1187.0
15,213,1688.0
15,214,569.0
15,215,23.0
15,216,8.0
15,217,4.0
15,218,1411.0
15,241,3.0
15,247,42.0
15,248,30.0
15,250,5.0
15,254,2.0
15,261,1.0
15,265,30.0
15,266,3.0
15,268,43.0
15,269,45.0
15,272,24.0
15,274,140.0
15,279,16.0
15,280,21.0
15,283,13.0
15,288,29.0
15,291,31.0
15,295,1.0
15,298,2.0
15,306,118.0
15,307,62.0
15,308,148.0
15,309,21.0
15,311,5.0
15,314,45.0
15,315,56.0
15,316,18.0
15,318,4.0
15,321,16.0
15,324,22.0
15,326,42.0
15,327,24.0
15,328,17.0
15,329,2.0
15,330,123.0
15,331,4.0
15,334,377.0
15,338,144.0
15,342,7.0
15,352,1.0
15,353,157.0
15,358,2.0
15,365,3.0
15,367,10.0
15,375,1.0
15,383,4.0
15,385,5.0
15,388,14.0
15,389,12.0
15,393,64.0
15,394,5.0
15,420,173.0
15,426,20.0
15,429,49.0
15,431,91.0
15,432,243.0
15,436,44.0
15,457,481.0
15,458,674.0
15,459,945.0
15,460,994.0
15,461,1220.0
15,462,16.0
15,465,894.0
15,473,1.0
15,474,12.0
15,476,3.0
15,478,27.0
15,480,13.0
15,483,1.0
15,485,26.0
15,486,8.0
15,487,1.0
15,488,9.0
15,489,1.0
15,490,90.0
15,492,1.0
15,493,31.0
15,496,14.0
15,497,6.0
15,500,35.0
15,504,25.0
15,505,5.0
15,506,13.0
15,507,10.0
15,508,31.0
15,510,288.0
16,17,1147.0
16,18,5097.0
16,19,6982.0
16,20,900.0
16,21,93.0
16,22,2723.0
16,23,1577.0
16,25,19.0
16,26,205.0
16,27,56.0
16,28,285.0
16,29,55.0
16,30,12.0
16,31,16.0
16,33,763.0
16,34,1691.0
16,35,186.0
16,36,24.0
16,37,6493.0
16,38,1129.0
16,39,518.0
16,40,750.0
16,41,171.0
16,42,62.0
16,43,379.0
16,44,461.0
16,45,10.0
16,46,467.0
16,48,68.0
16,49,2.0
16,51,29.0
16,52,162.0
16,53,56.0
16,57,332.0
16,58,156.0
16,60,90.0
16,61,810.0
16,62,2064.0
16,63,545.0
16,64,58.0
16,74,4739.0
16,75,6392.0
16,76,96.0
16,77,65.0
16,78,1593.0
16,81,8271.0
16,82,6743.0
16,83,110.0
16,84,2847.0
16,85,172.0
16,86,1642.0
16,87,294.0
16,88,2049.0
16,89,3988.0
16,90,1029.0
16,91,1593.0
16,92,3117.0
16,93,4953.0
16,94,4398.0
16,95,7896.0
16,96,2468.0
16,97,1186.0
16,98,2711.0
16,99,123.0
16,100,2381.0
16,101,10773.0
16,102,2599.0
16,103,6818.0
16,104,5754.0
16,105,4670.0
16,106,5723.0
16,107,963.0
16,108,3745.0
16,109,2021.0
16,110,600.0
16,111,2966.0
16,112,5519.0
16,113,921.0
16,114,2014.0
16,115,1385.0
16,116,6361.0
16,117,5795.0
16,118,18.0
16,119,6796.0
16,120,2979.0
16,121,685.0
16,122,5442.0
16,123,5388.0
16,124,2944.0
16,125,7139.0
16,126,7942.0
16,127,3775.0
16,128,827.0
16,129,1689.0
16,130,8599.0
16,131,1593.0
16,132,128.0
16,137,202.0
16,138,13.0
16,139,45.0
16,140,5.0
16,142,4.0
16,150,37.0
16,152,13.0
16,153,2.0
16,154,1.0
16,156,162.0
16,157,1.0
16,158,20.0
16,159,7.0
16,161,14.0
16,162,4.0
16,165,1867.0
16,166,736.0
16,167,7.0
16,168,14.0
16,171,16.0
16,174,6116.0
16,175,12.0
16,177,107.0
16,178,289.0
16,179,135.0
16,180,60.0
16,181,11.0
16,182,45.0
16,183,4205.0
16,184,2992.0
16,185,2140.0
16,186,3370.0
16,187,3145.0
16,188,3262.0
16,189,1005.0
16,190,1102.0
16,191,1204.0
16,192,89.0
16,194,18.0
16,195,127.0
16,196,194.0
16,197,160.0
16,198,145.0
16,199,237.0
16,201,73.0
16,206,22.0
16,208,455.0
16,209,7.0
16,212,4512.0
16,213,6748.0
16,214,3010.0
16,215,88.0
16,216,21.0
16,217,10.0
16,218,5349.0
16,241,14.0
16,247,99.0
16,248,117.0
16,250,14.0
16,254,10.0
16,256,1.0
16,261,3.0
16,265,93.0
16,266,8.0
16,268,137.0
16,269,101.0
16,272,89.0
16,274,387.0
16,279,50.0
16,280,99.0
16,281,4.0
16,283,43.0
16,288,86.0
16,291,127.0
16,295,4.0
16,298,8.0
16,306,692.0
16,307,279.0
16,308,740.0
16,309,85.0
16,311,14.0
16,314,163.0
16,315,199.0
16,316,87.0
16,318,12.0
16,320,2.0
16,321,61.0
16,324,70.0
16,326,162.0
16,327,69.0
16,328,79.0
16,329,4.0
16,330,571.0
16,331,11.0
16,334,1612.0
16,338,487.0
16,339,1.0
16,342,41.0
16,352,20.0
16,353,698.0
16,356,1.0
16,358,3.0
16,365,6.0
16,367,49.0
16,373,2.0
16,375,9.0
16,378,1.0
16,383,9.0
16,385,21.0
16,386,2.0
16,388,30.0
16,389,37.0
16,393,371.0
16,394,17.0
16,420,810.0
